2024-08-13 20:22:28,031: Key.alt_l: 
2024-08-13 20:22:28,094: Key.tab: 
2024-08-13 20:22:28,966: Key.alt_l: 
2024-08-13 20:22:29,240: Key.tab: 
2024-08-13 20:22:29,829: Key.alt_l: 
2024-08-13 20:22:29,842: Key.tab: 
2024-08-13 20:22:30,031: Key.tab: 
2024-08-13 20:22:34,170: Key.alt_l: 
2024-08-13 20:22:34,217: Key.tab: 
2024-08-13 20:22:51,471: Key.alt_l: 
2024-08-13 20:22:51,524: Key.tab: 
2024-08-13 20:22:52,223: Key.alt_l: 
2024-08-13 20:22:52,266: Key.tab: 
2024-08-13 20:22:52,471: Key.tab: 
2024-08-13 20:22:55,317: Key.alt_l: 
2024-08-13 20:22:55,372: Key.tab: 
2024-08-13 20:22:55,966: Key.alt_l: 
2024-08-13 20:22:56,020: Key.tab: 
2024-08-13 20:22:56,224: Key.tab: 
2024-08-13 20:22:56,607: Key.alt_l: 
2024-08-13 20:22:56,675: Key.tab: 
2024-08-13 20:22:57,168: Key.alt_l: 
2024-08-13 20:22:57,214: Key.tab: 
2024-08-13 20:22:57,800: Key.ctrl_l: 
2024-08-13 20:22:57,883: Key.shift: 
2024-08-13 20:22:58,372: Key.shift: 
2024-08-13 20:22:58,401: Key.shift: 
2024-08-13 20:22:58,431: Key.shift: 
2024-08-13 20:22:58,461: Key.shift: 
2024-08-13 20:22:58,491: Key.shift: 
2024-08-13 20:22:58,521: Key.shift: 
2024-08-13 20:22:58,550: Key.shift: 
2024-08-13 20:22:58,580: Key.shift: 
2024-08-13 20:22:58,610: Key.shift: 
2024-08-13 20:22:58,640: Key.shift: 
2024-08-13 20:22:58,670: Key.shift: 
2024-08-13 20:22:58,699: Key.shift: 
2024-08-13 20:22:58,729: Key.shift: 
2024-08-13 20:22:58,759: Key.shift: 
2024-08-13 20:22:58,789: Key.shift: 
2024-08-13 20:22:58,818: Key.shift: 
2024-08-13 20:22:58,847: Key.shift: 
2024-08-13 20:22:58,878: Key.shift: 
2024-08-13 20:22:58,918: Key.shift: 
2024-08-13 20:22:58,936: Key.shift: 
2024-08-13 20:22:58,966: Key.shift: 
2024-08-13 20:22:58,996: Key.shift: 
2024-08-13 20:22:59,026: Key.shift: 
2024-08-13 20:22:59,056: Key.shift: 
2024-08-13 20:22:59,085: Key.shift: 
2024-08-13 20:22:59,115: Key.shift: 
2024-08-13 20:22:59,145: Key.shift: 
2024-08-13 20:22:59,175: Key.shift: 
2024-08-13 20:22:59,204: Key.shift: 
2024-08-13 20:22:59,234: Key.shift: 
2024-08-13 20:22:59,239: Key.esc: 
2024-08-13 20:23:01,502: 'p': 
2024-08-13 20:23:08,734: Key.ctrl_l: 
2024-08-13 20:23:08,872: '\x13': 
2024-08-13 20:23:10,518: Key.ctrl_l: 
2024-08-13 20:23:10,705: '\x13': 
2024-08-13 20:23:11,450: Key.ctrl_l: 
2024-08-13 20:23:11,943: Key.ctrl_l: 
2024-08-13 20:23:11,972: Key.ctrl_l: 
2024-08-13 20:23:12,002: Key.ctrl_l: 
2024-08-13 20:23:12,034: Key.ctrl_l: 
2024-08-13 20:23:12,065: Key.ctrl_l: 
2024-08-13 20:23:12,094: Key.ctrl_l: 
2024-08-13 20:23:12,124: Key.ctrl_l: 
2024-08-13 20:23:12,154: Key.ctrl_l: 
2024-08-13 20:23:12,185: Key.ctrl_l: 
2024-08-13 20:23:12,213: Key.ctrl_l: 
2024-08-13 20:23:12,244: Key.ctrl_l: 
2024-08-13 20:23:12,273: Key.ctrl_l: 
2024-08-13 20:23:12,303: Key.ctrl_l: 
2024-08-13 20:23:32,843: Key.ctrl_l: 
2024-08-13 20:23:33,138: '\x03': 
2024-08-13 20:23:38,324: Key.ctrl_l: 
2024-08-13 20:23:38,440: '\x16': 
2024-08-13 20:23:39,851: Key.ctrl_l: 
2024-08-13 20:23:39,957: '\x16': 
2024-08-13 20:23:40,438: Key.ctrl_l: 
2024-08-13 20:23:40,674: '\x16': 
2024-08-13 20:23:48,160: Key.ctrl_l: 
2024-08-13 20:23:48,540: '\x03': 
2024-08-13 20:23:49,016: Key.ctrl_l: 
2024-08-13 20:23:49,166: '\x16': 
2024-08-13 20:23:56,107: Key.alt_l: 
2024-08-13 20:23:56,158: Key.tab: 
2024-08-13 20:25:17,286: Key.alt_l: 
2024-08-13 20:25:17,325: Key.tab: 
2024-08-13 20:25:22,390: Key.shift: 
2024-08-13 20:25:22,880: Key.shift: 
2024-08-13 20:25:22,910: Key.shift: 
2024-08-13 20:25:22,939: Key.shift: 
2024-08-13 20:25:22,969: Key.shift: 
2024-08-13 20:25:22,998: Key.shift: 
2024-08-13 20:25:23,027: Key.shift: 
2024-08-13 20:25:23,058: Key.shift: 
2024-08-13 20:25:23,087: Key.shift: 
2024-08-13 20:25:23,117: Key.shift: 
2024-08-13 20:25:23,147: Key.shift: 
2024-08-13 20:25:23,176: Key.shift: 
2024-08-13 20:25:23,206: Key.shift: 
2024-08-13 20:25:23,236: Key.shift: 
2024-08-13 20:25:23,265: Key.shift: 
2024-08-13 20:25:23,296: Key.shift: 
2024-08-13 20:25:23,324: Key.shift: 
2024-08-13 20:25:23,354: Key.shift: 
2024-08-13 20:25:23,385: Key.shift: 
2024-08-13 20:25:23,414: Key.shift: 
2024-08-13 20:25:23,448: Key.shift: 
2024-08-13 20:25:28,274: Key.shift: 
2024-08-13 20:25:28,764: Key.shift: 
2024-08-13 20:25:28,794: Key.shift: 
2024-08-13 20:25:28,823: Key.shift: 
2024-08-13 20:25:28,853: Key.shift: 
2024-08-13 20:25:28,883: Key.shift: 
2024-08-13 20:25:28,913: Key.shift: 
2024-08-13 20:25:28,942: Key.shift: 
2024-08-13 20:25:28,972: Key.shift: 
2024-08-13 20:25:29,001: Key.shift: 
2024-08-13 20:25:29,031: Key.shift: 
2024-08-13 20:25:29,061: Key.shift: 
2024-08-13 20:25:29,250: Key.ctrl_l: 
2024-08-13 20:25:29,488: '\x16': 
2024-08-13 20:25:29,923: '\x13': 
