2024-08-15 11:19:47,536: 'h': 
2024-08-15 11:19:47,660: 'e': 
2024-08-15 11:19:47,785: 'l': 
2024-08-15 11:19:47,973: 'l': 
2024-08-15 11:19:48,176: 'o': 
2024-08-15 11:19:49,257: 'd': 
2024-08-15 11:19:49,272: 'k': 
2024-08-15 11:19:49,615: 's': 
2024-08-15 11:19:49,787: 'f': 
2024-08-15 11:19:49,834: 'n': 
2024-08-15 11:19:50,099: 'e': 
2024-08-15 11:19:52,045: Key.enter: 
2024-08-15 11:19:57,107: 'j': 
2024-08-15 11:19:57,454: 'h': 
2024-08-15 11:19:57,581: 'a': 
2024-08-15 11:19:57,628: 'l': 
2024-08-15 11:19:57,644: 'k': 
2024-08-15 11:19:57,791: 'n': 
2024-08-15 11:19:57,891: 'l': 
2024-08-15 11:19:57,938: 'j': 
2024-08-15 11:19:57,954: 'd': 
2024-08-15 11:19:58,079: 'a': 
2024-08-15 11:19:58,159: 'u': 
2024-08-15 11:19:58,190: 'w': 
2024-08-15 11:19:58,235: 'd': 
2024-08-15 11:19:58,344: 'a': 
2024-08-15 11:19:58,438: 'w': 
2024-08-15 11:19:58,488: 'd': 
2024-08-15 11:19:58,566: 'a': 
2024-08-15 11:19:58,578: 'w': 
2024-08-15 11:20:00,494: Key.alt_l: 
2024-08-15 11:20:00,615: Key.tab: 
2024-08-15 11:20:03,371: 'a': 
2024-08-15 11:20:03,451: 's': 
2024-08-15 11:20:03,511: 'j': 
2024-08-15 11:20:03,535: 'd': 
2024-08-15 11:20:03,661: 'k': 
2024-08-15 11:20:03,681: 'w': 
2024-08-15 11:20:03,691: 'a': 
2024-08-15 11:20:03,741: 'u': 
2024-08-15 11:20:03,801: 'd': 
2024-08-15 11:20:03,830: 'b': 
2024-08-15 11:20:04,011: Key.alt_l: 
2024-08-15 11:20:04,101: Key.tab: 
2024-08-15 11:20:06,694: Key.enter: 
2024-08-15 11:20:11,100: Key.enter: 
2024-08-15 11:20:22,049: 'g': 
2024-08-15 11:20:22,203: 'i': 
2024-08-15 11:20:22,329: 't': 
2024-08-15 11:20:22,605: Key.enter: 
2024-08-15 11:20:42,880: Key.alt_l: 
2024-08-15 11:20:43,015: Key.tab: 
2024-08-15 11:20:44,600: Key.enter: 
2024-08-15 11:20:52,650: 'h': 
2024-08-15 11:20:52,735: 'e': 
2024-08-15 11:20:52,870: 'l': 
2024-08-15 11:20:53,035: 'l': 
2024-08-15 11:20:53,185: 'o': 
